Key:Lower:Value:Upper:Fixed:Stale:Domain,
(233,67):0:-0.0:1:False:False:Binary
(233,68):0:1.0:1:False:False:Binary
(233,69):0:1.0:1:False:False:Binary
(233,70):0:-0.0:1:False:False:Binary
(233,71):0:-0.0:1:False:False:Binary
(233,72):0:-0.0:1:False:False:Binary
(233,73):0:-0.0:1:False:False:Binary
(233,74):0:1.0:1:False:False:Binary
(233,75):0:1.0:1:False:False:Binary
(233,76):0:-0.0:1:False:False:Binary
(233,77):0:-0.0:1:False:False:Binary
(233,78):0:-0.0:1:False:False:Binary
(233,79):0:1.0:1:False:False:Binary
(233,80):0:1.0:1:False:False:Binary
(233,81):0:-0.0:1:False:False:Binary
(233,82):0:-0.0:1:False:False:Binary
(233,83):0:-0.0:1:False:False:Binary
(233,84):0:-0.0:1:False:False:Binary
(233,85):0:-0.0:1:False:False:Binary
(233,86):0:-0.0:1:False:False:Binary
(233,87):0:-0.0:1:False:False:Binary
(233,88):0:-0.0:1:False:False:Binary
(233,89):0:1.0:1:False:False:Binary
(233,90):0:-0.0:1:False:False:Binary
(233,91):0:-0.0:1:False:False:Binary
(233,92):0:1.0:1:False:False:Binary
(233,93):0:1.0:1:False:False:Binary
(233,94):0:1.0:1:False:False:Binary
(233,95):0:0:1:True:True:Binary
(233,96):0:0:1:True:True:Binary
(234,1):0:0:1:True:True:Binary
(234,2):0:0:1:True:True:Binary
(234,3):0:0:1:True:True:Binary
(234,4):0:0:1:True:True:Binary
(234,5):0:0:1:True:True:Binary
(234,6):0:0:1:True:True:Binary
(234,7):0:0:1:True:True:Binary
(234,8):0:0:1:True:True:Binary
(234,9):0:1.0:1:False:False:Binary
(234,10):0:1.0:1:False:False:Binary
(234,11):0:1.0:1:False:False:Binary
(234,12):0:1.0:1:False:False:Binary
(234,13):0:1.0:1:False:False:Binary
(234,14):0:-0.0:1:False:False:Binary
(234,15):0:1.0:1:False:False:Binary
(234,16):0:-0.0:1:False:False:Binary
(234,17):0:1.0:1:False:False:Binary
(234,18):0:1.0:1:False:False:Binary
(234,19):0:1.0:1:False:False:Binary
(234,20):0:1.0:1:False:False:Binary
(234,21):0:1.0:1:False:False:Binary
(234,22):0:1.0:1:False:False:Binary
(234,23):0:1.0:1:False:False:Binary
(234,24):0:1.0:1:False:False:Binary
(234,25):0:1.0:1:False:False:Binary
(234,26):0:1.0:1:False:False:Binary
(234,27):0:1.0:1:False:False:Binary
(234,28):0:1.0:1:False:False:Binary
(234,29):0:1.0:1:False:False:Binary
(234,30):0:1.0:1:False:False:Binary
(234,31):0:-0.0:1:False:False:Binary
(234,32):0:1.0:1:False:False:Binary
(234,33):0:1.0:1:False:False:Binary
(234,34):0:1.0:1:False:False:Binary
(234,35):0:1.0:1:False:False:Binary
(234,36):0:1.0:1:False:False:Binary
(234,37):0:1.0:1:False:False:Binary
(234,38):0:1.0:1:False:False:Binary
(234,39):0:1.0:1:False:False:Binary
(234,40):0:1.0:1:False:False:Binary
(234,41):0:-0.0:1:False:False:Binary
(234,42):0:1.0:1:False:False:Binary
(234,43):0:-0.0:1:False:False:Binary
(234,44):0:1.0:1:False:False:Binary
(234,45):0:1.0:1:False:False:Binary
(234,46):0:1.0:1:False:False:Binary
(234,47):0:-0.0:1:False:False:Binary
(234,48):0:-0.0:1:False:False:Binary
(234,49):0:-0.0:1:False:False:Binary
(234,50):0:1.0:1:False:False:Binary
(234,51):0:1.0:1:False:False:Binary
(234,52):0:1.0:1:False:False:Binary
(234,53):0:1.0:1:False:False:Binary
(234,54):0:1.0:1:False:False:Binary
(234,55):0:1.0:1:False:False:Binary
(234,56):0:1.0:1:False:False:Binary
(234,57):0:-0.0:1:False:False:Binary
(234,58):0:1.0:1:False:False:Binary
(234,59):0:1.0:1:False:False:Binary
(234,60):0:1.0:1:False:False:Binary
(234,61):0:1.0:1:False:False:Binary
(234,62):0:1.0:1:False:False:Binary
(234,63):0:-0.0:1:False:False:Binary
(234,64):0:1.0:1:False:False:Binary
(234,65):0:-0.0:1:False:False:Binary
(234,66):0:-0.0:1:False:False:Binary
(234,67):0:-0.0:1:False:False:Binary
(234,68):0:1.0:1:False:False:Binary
(234,69):0:1.0:1:False:False:Binary
(234,70):0:1.0:1:False:False:Binary
(234,71):0:-0.0:1:False:False:Binary
(234,72):0:1.0:1:False:False:Binary
(234,73):0:-0.0:1:False:False:Binary
(234,74):0:-0.0:1:False:False:Binary
(234,75):0:1.0:1:False:False:Binary
(234,76):0:1.0:1:False:False:Binary
(234,77):0:-0.0:1:False:False:Binary
(234,78):0:-0.0:1:False:False:Binary
(234,79):0:-0.0:1:False:False:Binary
(234,80):0:1.0:1:False:False:Binary
(234,81):0:-0.0:1:False:False:Binary
(234,82):0:-0.0:1:False:False:Binary
(234,83):0:-0.0:1:False:False:Binary
(234,84):0:-0.0:1:False:False:Binary
(234,85):0:-0.0:1:False:False:Binary
(234,86):0:1.0:1:False:False:Binary
(234,87):0:1.0:1:False:False:Binary
(234,88):0:1.0:1:False:False:Binary
(234,89):0:1.0:1:False:False:Binary
(234,90):0:-0.0:1:False:False:Binary
(234,91):0:1.0:1:False:False:Binary
(234,92):0:1.0:1:False:False:Binary
(234,93):0:1.0:1:False:False:Binary
(234,94):0:-0.0:1:False:False:Binary
(234,95):0:0:1:True:True:Binary
(234,96):0:0:1:True:True:Binary
(235,1):0:0:1:True:True:Binary
(235,2):0:0:1:True:True:Binary
(235,3):0:0:1:True:True:Binary
(235,4):0:0:1:True:True:Binary
(235,5):0:-0.0:1:False:False:Binary
(235,6):0:1.0:1:False:False:Binary
(235,7):0:-0.0:1:False:False:Binary
(235,8):0:-0.0:1:False:False:Binary
(235,9):0:-0.0:1:False:False:Binary
(235,10):0:1.0:1:False:False:Binary
(235,11):0:1.0:1:False:False:Binary
(235,12):0:-0.0:1:False:False:Binary
(235,13):0:-0.0:1:False:False:Binary
(235,14):0:-0.0:1:False:False:Binary
(235,15):0:1.0:1:False:False:Binary
(235,16):0:-0.0:1:False:False:Binary
(235,17):0:-0.0:1:False:False:Binary
(235,18):0:-0.0:1:False:False:Binary
(235,19):0:-0.0:1:False:False:Binary
(235,20):0:-0.0:1:False:False:Binary
(235,21):0:-0.0:1:False:False:Binary
(235,22):0:-0.0:1:False:False:Binary
(235,23):0:-0.0:1:False:False:Binary
(235,24):0:-0.0:1:False:False:Binary
(235,25):0:-0.0:1:False:False:Binary
(235,26):0:-0.0:1:False:False:Binary
(235,27):0:-0.0:1:False:False:Binary
(235,28):0:-0.0:1:False:False:Binary
(235,29):0:-0.0:1:False:False:Binary
(235,30):0:-0.0:1:False:False:Binary
(235,31):0:-0.0:1:False:False:Binary
(235,32):0:-0.0:1:False:False:Binary
(235,33):0:-0.0:1:False:False:Binary
(235,34):0:-0.0:1:False:False:Binary
(235,35):0:-0.0:1:False:False:Binary
(235,36):0:1.0:1:False:False:Binary
(235,37):0:-0.0:1:False:False:Binary
(235,38):0:-0.0:1:False:False:Binary
(235,39):0:1.0:1:False:False:Binary
(235,40):0:1.0:1:False:False:Binary
(235,41):0:-0.0:1:False:False:Binary
(235,42):0:-0.0:1:False:False:Binary
(235,43):0:1.0:1:False:False:Binary
(235,44):0:-0.0:1:False:False:Binary
(235,45):0:-0.0:1:False:False:Binary
(235,46):0:1.0:1:False:False:Binary
(235,47):0:-0.0:1:False:False:Binary
(235,48):0:-0.0:1:False:False:Binary
(235,49):0:-0.0:1:False:False:Binary
(235,50):0:-0.0:1:False:False:Binary
(235,51):0:-0.0:1:False:False:Binary
(235,52):0:-0.0:1:False:False:Binary
(235,53):0:-0.0:1:False:False:Binary
(235,54):0:1.0:1:False:False:Binary
(235,55):0:-0.0:1:False:False:Binary
(235,56):0:1.0:1:False:False:Binary
(235,57):0:1.0:1:False:False:Binary
(235,58):0:-0.0:1:False:False:Binary
(235,59):0:1.0:1:False:False:Binary
(235,60):0:1.0:1:False:False:Binary
(235,61):0:1.0:1:False:False:Binary
(235,62):0:-0.0:1:False:False:Binary
(235,63):0:1.0:1:False:False:Binary
(235,64):0:-0.0:1:False:False:Binary
(235,65):0:-0.0:1:False:False:Binary
(235,66):0:-0.0:1:False:False:Binary
(235,67):0:-0.0:1:False:False:Binary
(235,68):0:-0.0:1:False:False:Binary
(235,69):0:-0.0:1:False:False:Binary
(235,70):0:1.0:1:False:False:Binary
(235,71):0:-0.0:1:False:False:Binary
(235,72):0:1.0:1:False:False:Binary
(235,73):0:-0.0:1:False:False:Binary
(235,74):0:-0.0:1:False:False:Binary
(235,75):0:-0.0:1:False:False:Binary
(235,76):0:1.0:1:False:False:Binary
(235,77):0:1.0:1:False:False:Binary
(235,78):0:-0.0:1:False:False:Binary
(235,79):0:1.0:1:False:False:Binary
(235,80):0:1.0:1:False:False:Binary
(235,81):0:1.0:1:False:False:Binary
(235,82):0:-0.0:1:False:False:Binary
(235,83):0:1.0:1:False:False:Binary
(235,84):0:1.0:1:False:False:Binary
(235,85):0:-0.0:1:False:False:Binary
(235,86):0:1.0:1:False:False:Binary
(235,87):0:-0.0:1:False:False:Binary
(235,88):0:1.0:1:False:False:Binary
(235,89):0:1.0:1:False:False:Binary
(235,90):0:-0.0:1:False:False:Binary
(235,91):0:1.0:1:False:False:Binary
(235,92):0:1.0:1:False:False:Binary
(235,93):0:1.0:1:False:False:Binary
(235,94):0:1.0:1:False:False:Binary
(235,95):0:0:1:True:True:Binary
(235,96):0:0:1:True:True:Binary
(236,1):0:0:1:True:True:Binary
(236,2):0:0:1:True:True:Binary
(236,3):0:0:1:True:True:Binary
(236,4):0:0:1:True:True:Binary
(236,5):0:0:1:True:True:Binary
(236,6):0:0:1:True:True:Binary
(236,7):0:0:1:True:True:Binary
(236,8):0:1.0:1:False:False:Binary
(236,9):0:1.0:1:False:False:Binary
(236,10):0:-0.0:1:False:False:Binary
(236,11):0:-0.0:1:False:False:Binary
(236,12):0:-0.0:1:False:False:Binary
(236,13):0:-0.0:1:False:False:Binary
(236,14):0:-0.0:1:False:False:Binary
(236,15):0:-0.0:1:False:False:Binary
(236,16):0:-0.0:1:False:False:Binary
(236,17):0:1.0:1:False:False:Binary
(236,18):0:-0.0:1:False:False:Binary
(236,19):0:-0.0:1:False:False:Binary
(236,20):0:-0.0:1:False:False:Binary
(236,21):0:-0.0:1:False:False:Binary
(236,22):0:-0.0:1:False:False:Binary
(236,23):0:1.0:1:False:False:Binary
(236,24):0:-0.0:1:False:False:Binary
(236,25):0:1.0:1:False:False:Binary
(236,26):0:1.0:1:False:False:Binary
(236,27):0:-0.0:1:False:False:Binary
(236,28):0:-0.0:1:False:False:Binary
(236,29):0:-0.0:1:False:False:Binary
(236,30):0:1.0:1:False:False:Binary
(236,31):0:-0.0:1:False:False:Binary
(236,32):0:1.0:1:False:False:Binary
(236,33):0:-0.0:1:False:False:Binary
(236,34):0:-0.0:1:False:False:Binary
(236,35):0:-0.0:1:False:False:Binary
(236,36):0:1.0:1:False:False:Binary
(236,37):0:1.0:1:False:False:Binary
(236,38):0:1.0:1:False:False:Binary
(236,39):0:-0.0:1:False:False:Binary
(236,40):0:-0.0:1:False:False:Binary
(236,41):0:-0.0:1:False:False:Binary
(236,42):0:-0.0:1:False:False:Binary
(236,43):0:1.0:1:False:False:Binary
(236,44):0:-0.0:1:False:False:Binary
(236,45):0:1.0:1:False:False:Binary
(236,46):0:1.0:1:False:False:Binary
(236,47):0:1.0:1:False:False:Binary
(236,48):0:1.0:1:False:False:Binary
(236,49):0:-0.0:1:False:False:Binary
(236,50):0:-0.0:1:False:False:Binary
(236,51):0:-0.0:1:False:False:Binary
(236,52):0:1.0:1:False:False:Binary
(236,53):0:-0.0:1:False:False:Binary
(236,54):0:1.0:1:False:False:Binary
(236,55):0:-0.0:1:False:False:Binary
(236,56):0:-0.0:1:False:False:Binary
(236,57):0:1.0:1:False:False:Binary
(236,58):0:1.0:1:False:False:Binary
(236,59):0:1.0:1:False:False:Binary
(236,60):0:1.0:1:False:False:Binary
(236,61):0:-0.0:1:False:False:Binary
(236,62):0:1.0:1:False:False:Binary
(236,63):0:1.0:1:False:False:Binary
(236,64):0:1.0:1:False:False:Binary
(236,65):0:1.0:1:False:False:Binary
(236,66):0:1.0:1:False:False:Binary
(236,67):0:-0.0:1:False:False:Binary
(236,68):0:1.0:1:False:False:Binary
(236,69):0:1.0:1:False:False:Binary
(236,70):0:1.0:1:False:False:Binary
(236,71):0:-0.0:1:False:False:Binary
(236,72):0:1.0:1:False:False:Binary
(236,73):0:1.0:1:False:False:Binary
(236,74):0:-0.0:1:False:False:Binary
(236,75):0:-0.0:1:False:False:Binary
(236,76):0:1.0:1:False:False:Binary
(236,77):0:1.0:1:False:False:Binary
(236,78):0:1.0:1:False:False:Binary
(236,79):0:1.0:1:False:False:Binary
(236,80):0:1.0:1:False:False:Binary
(236,81):0:1.0:1:False:False:Binary
(236,82):0:1.0:1:False:False:Binary
(236,83):0:1.0:1:False:False:Binary
(236,84):0:1.0:1:False:False:Binary
(236,85):0:1.0:1:False:False:Binary
(236,86):0:1.0:1:False:False:Binary
(236,87):0:1.0:1:False:False:Binary
(236,88):0:-0.0:1:False:False:Binary
(236,89):0:1.0:1:False:False:Binary
(236,90):0:-0.0:1:False:False:Binary
(236,91):0:0:1:True:True:Binary
(236,92):0:0:1:True:True:Binary
(236,93):0:0:1:True:True:Binary
(236,94):0:0:1:True:True:Binary
(236,95):0:0:1:True:True:Binary
(236,96):0:0:1:True:True:Binary
(237,1):0:0:1:True:True:Binary
(237,2):0:0:1:True:True:Binary
(237,3):0:0:1:True:True:Binary
(237,4):0:0:1:True:True:Binary
(237,5):0:0:1:True:True:Binary
(237,6):0:0:1:True:True:Binary
(237,7):0:0:1:True:True:Binary
(237,8):0:1.0:1:False:False:Binary
(237,9):0:-0.0:1:False:False:Binary
(237,10):0:1.0:1:False:False:Binary
(237,11):0:1.0:1:False:False:Binary
(237,12):0:1.0:1:False:False:Binary
(237,13):0:-0.0:1:False:False:Binary
(237,14):0:1.0:1:False:False:Binary
(237,15):0:-0.0:1:False:False:Binary
(237,16):0:-0.0:1:False:False:Binary
(237,17):0:1.0:1:False:False:Binary
(237,18):0:1.0:1:False:False:Binary
(237,19):0:1.0:1:False:False:Binary
(237,20):0:1.0:1:False:False:Binary
(237,21):0:-0.0:1:False:False:Binary
(237,22):0:-0.0:1:False:False:Binary
(237,23):0:-0.0:1:False:False:Binary
(237,24):0:-0.0:1:False:False:Binary
(237,25):0:-0.0:1:False:False:Binary
(237,26):0:-0.0:1:False:False:Binary
(237,27):0:-0.0:1:False:False:Binary
(237,28):0:1.0:1:False:False:Binary
(237,29):0:-0.0:1:False:False:Binary
(237,30):0:1.0:1:False:False:Binary
(237,31):0:-0.0:1:False:False:Binary
(237,32):0:-0.0:1:False:False:Binary
(237,33):0:1.0:1:False:False:Binary
(237,34):0:-0.0:1:False:False:Binary
(237,35):0:-0.0:1:False:False:Binary
(237,36):0:1.0:1:False:False:Binary
(237,37):0:1.0:1:False:False:Binary
(237,38):0:1.0:1:False:False:Binary
(237,39):0:1.0:1:False:False:Binary
(237,40):0:-0.0:1:False:False:Binary
(237,41):0:1.0:1:False:False:Binary
(237,42):0:-0.0:1:False:False:Binary
(237,43):0:-0.0:1:False:False:Binary
(237,44):0:1.0:1:False:False:Binary
(237,45):0:1.0:1:False:False:Binary
(237,46):0:1.0:1:False:False:Binary
(237,47):0:-0.0:1:False:False:Binary
(237,48):0:-0.0:1:False:False:Binary
(237,49):0:1.0:1:False:False:Binary
(237,50):0:1.0:1:False:False:Binary
(237,51):0:1.0:1:False:False:Binary
(237,52):0:1.0:1:False:False:Binary
(237,53):0:1.0:1:False:False:Binary
(237,54):0:-0.0:1:False:False:Binary
(237,55):0:1.0:1:False:False:Binary
(237,56):0:-0.0:1:False:False:Binary
(237,57):0:-0.0:1:False:False:Binary
(237,58):0:-0.0:1:False:False:Binary
(237,59):0:-0.0:1:False:False:Binary
(237,60):0:-0.0:1:False:False:Binary
(237,61):0:-0.0:1:False:False:Binary
(237,62):0:-0.0:1:False:False:Binary
(237,63):0:-0.0:1:False:False:Binary
(237,64):0:-0.0:1:False:False:Binary
(237,65):0:-0.0:1:False:False:Binary
(237,66):0:-0.0:1:False:False:Binary
(237,67):0:-0.0:1:False:False:Binary
(237,68):0:1.0:1:False:False:Binary
(237,69):0:-0.0:1:False:False:Binary
(237,70):0:-0.0:1:False:False:Binary
(237,71):0:-0.0:1:False:False:Binary
(237,72):0:-0.0:1:False:False:Binary
(237,73):0:-0.0:1:False:False:Binary
(237,74):0:-0.0:1:False:False:Binary
(237,75):0:1.0:1:False:False:Binary
(237,76):0:1.0:1:False:False:Binary
(237,77):0:-0.0:1:False:False:Binary
(237,78):0:-0.0:1:False:False:Binary
(237,79):0:-0.0:1:False:False:Binary
(237,80):0:-0.0:1:False:False:Binary
(237,81):0:-0.0:1:False:False:Binary
(237,82):0:-0.0:1:False:False:Binary
(237,83):0:-0.0:1:False:False:Binary
(237,84):0:-0.0:1:False:False:Binary
(237,85):0:-0.0:1:False:False:Binary
(237,86):0:-0.0:1:False:False:Binary
(237,87):0:-0.0:1:False:False:Binary
(237,88):0:-0.0:1:False:False:Binary
(237,89):0:1.0:1:False:False:Binary
(237,90):0:-0.0:1:False:False:Binary
(237,91):0:-0.0:1:False:False:Binary
(237,92):0:1.0:1:False:False:Binary
(237,93):0:0:1:True:True:Binary
(237,94):0:0:1:True:True:Binary
(237,95):0:0:1:True:True:Binary
(237,96):0:0:1:True:True:Binary
(238,1):0:0:1:True:True:Binary
(238,2):0:0:1:True:True:Binary
(238,3):0:0:1:True:True:Binary
(238,4):0:0:1:True:True:Binary
(238,5):0:-0.0:1:False:False:Binary
(238,6):0:-0.0:1:False:False:Binary
(238,7):0:1.0:1:False:False:Binary
(238,8):0:-0.0:1:False:False:Binary
(238,9):0:1.0:1:False:False:Binary
(238,10):0:-0.0:1:False:False:Binary
(238,11):0:-0.0:1:False:False:Binary
(238,12):0:-0.0:1:False:False:Binary
(238,13):0:-0.0:1:False:False:Binary
(238,14):0:-0.0:1:False:False:Binary
(238,15):0:-0.0:1:False:False:Binary
(238,16):0:-0.0:1:False:False:Binary
(238,17):0:-0.0:1:False:False:Binary
(238,18):0:-0.0:1:False:False:Binary
(238,19):0:-0.0:1:False:False:Binary
(238,20):0:-0.0:1:False:False:Binary
(238,21):0:-0.0:1:False:False:Binary
(238,22):0:-0.0:1:False:False:Binary
(238,23):0:-0.0:1:False:False:Binary
(238,24):0:1.0:1:False:False:Binary
(238,25):0:-0.0:1:False:False:Binary
(238,26):0:-0.0:1:False:False:Binary
(238,27):0:-0.0:1:False:False:Binary
(238,28):0:-0.0:1:False:False:Binary
(238,29):0:-0.0:1:False:False:Binary
(238,30):0:-0.0:1:False:False:Binary
(238,31):0:-0.0:1:False:False:Binary
(238,32):0:-0.0:1:False:False:Binary
(238,33):0:1.0:1:False:False:Binary
(238,34):0:-0.0:1:False:False:Binary
(238,35):0:1.0:1:False:False:Binary
(238,36):0:1.0:1:False:False:Binary
(238,37):0:1.0:1:False:False:Binary
(238,38):0:1.0:1:False:False:Binary
(238,39):0:-0.0:1:False:False:Binary
(238,40):0:-0.0:1:False:False:Binary
(238,41):0:1.0:1:False:False:Binary
(238,42):0:-0.0:1:False:False:Binary
(238,43):0:-0.0:1:False:False:Binary
(238,44):0:1.0:1:False:False:Binary
(238,45):0:-0.0:1:False:False:Binary
(238,46):0:-0.0:1:False:False:Binary
(238,47):0:-0.0:1:False:False:Binary
(238,48):0:-0.0:1:False:False:Binary
(238,49):0:-0.0:1:False:False:Binary
(238,50):0:-0.0:1:False:False:Binary
(238,51):0:1.0:1:False:False:Binary
(238,52):0:-0.0:1:False:False:Binary
(238,53):0:1.0:1:False:False:Binary
(238,54):0:-0.0:1:False:False:Binary
(238,55):0:-0.0:1:False:False:Binary
(238,56):0:1.0:1:False:False:Binary
(238,57):0:1.0:1:False:False:Binary
(238,58):0:-0.0:1:False:False:Binary
(238,59):0:1.0:1:False:False:Binary
(238,60):0:-0.0:1:False:False:Binary
(238,61):0:-0.0:1:False:False:Binary
(238,62):0:-0.0:1:False:False:Binary
(238,63):0:-0.0:1:False:False:Binary
(238,64):0:1.0:1:False:False:Binary
(238,65):0:-0.0:1:False:False:Binary
(238,66):0:-0.0:1:False:False:Binary
(238,67):0:-0.0:1:False:False:Binary
(238,68):0:1.0:1:False:False:Binary
(238,69):0:-0.0:1:False:False:Binary
(238,70):0:1.0:1:False:False:Binary
(238,71):0:-0.0:1:False:False:Binary
(238,72):0:1.0:1:False:False:Binary
(238,73):0:-0.0:1:False:False:Binary
(238,74):0:1.0:1:False:False:Binary
(238,75):0:-0.0:1:False:False:Binary
(238,76):0:1.0:1:False:False:Binary
(238,77):0:-0.0:1:False:False:Binary
(238,78):0:-0.0:1:False:False:Binary
(238,79):0:-0.0:1:False:False:Binary
(238,80):0:1.0:1:False:False:Binary
(238,81):0:-0.0:1:False:False:Binary
(238,82):0:1.0:1:False:False:Binary
(238,83):0:-0.0:1:False:False:Binary
(238,84):0:-0.0:1:False:False:Binary
(238,85):0:-0.0:1:False:False:Binary
(238,86):0:-0.0:1:False:False:Binary
(238,87):0:-0.0:1:False:False:Binary
(238,88):0:1.0:1:False:False:Binary
(238,89):0:1.0:1:False:False:Binary
(238,90):0:-0.0:1:False:False:Binary
(238,91):0:-0.0:1:False:False:Binary
(238,92):0:0:1:True:True:Binary
(238,93):0:0:1:True:True:Binary
(238,94):0:0:1:True:True:Binary
(238,95):0:0:1:True:True:Binary
(238,96):0:0:1:True:True:Binary
(239,1):0:0:1:True:True:Binary
(239,2):0:0:1:True:True:Binary
(239,3):0:0:1:True:True:Binary
(239,4):0:0:1:True:True:Binary
(239,5):0:0:1:True:True:Binary
(239,6):0:0:1:True:True:Binary
(239,7):0:0:1:True:True:Binary
(239,8):0:-0.0:1:False:False:Binary
(239,9):0:-0.0:1:False:False:Binary
(239,10):0:-0.0:1:False:False:Binary
(239,11):0:-0.0:1:False:False:Binary
(239,12):0:-0.0:1:False:False:Binary
(239,13):0:-0.0:1:False:False:Binary
(239,14):0:-0.0:1:False:False:Binary
(239,15):0:-0.0:1:False:False:Binary
(239,16):0:-0.0:1:False:False:Binary
(239,17):0:-0.0:1:False:False:Binary
(239,18):0:-0.0:1:False:False:Binary
(239,19):0:-0.0:1:False:False:Binary
(239,20):0:-0.0:1:False:False:Binary
(239,21):0:-0.0:1:False:False:Binary
(239,22):0:-0.0:1:False:False:Binary
(239,23):0:-0.0:1:False:False:Binary
(239,24):0:-0.0:1:False:False:Binary
(239,25):0:-0.0:1:False:False:Binary
(239,26):0:-0.0:1:False:False:Binary
(239,27):0:-0.0:1:False:False:Binary
(239,28):0:-0.0:1:False:False:Binary
(239,29):0:1.0:1:False:False:Binary
(239,30):0:-0.0:1:False:False:Binary
(239,31):0:1.0:1:False:False:Binary
(239,32):0:1.0:1:False:False:Binary
(239,33):0:1.0:1:False:False:Binary
(239,34):0:-0.0:1:False:False:Binary
(239,35):0:-0.0:1:False:False:Binary
(239,36):0:1.0:1:False:False:Binary
(239,37):0:-0.0:1:False:False:Binary
(239,38):0:-0.0:1:False:False:Binary
(239,39):0:-0.0:1:False:False:Binary
(239,40):0:1.0:1:False:False:Binary
(239,41):0:1.0:1:False:False:Binary
(239,42):0:1.0:1:False:False:Binary
(239,43):0:-0.0:1:False:False:Binary
(239,44):0:1.0:1:False:False:Binary
(239,45):0:1.0:1:False:False:Binary
(239,46):0:1.0:1:False:False:Binary
(239,47):0:1.0:1:False:False:Binary
(239,48):0:-0.0:1:False:False:Binary
(239,49):0:1.0:1:False:False:Binary
(239,50):0:1.0:1:False:False:Binary
(239,51):0:-0.0:1:False:False:Binary
(239,52):0:1.0:1:False:False:Binary
(239,53):0:1.0:1:False:False:Binary
(239,54):0:1.0:1:False:False:Binary
(239,55):0:1.0:1:False:False:Binary
(239,56):0:1.0:1:False:False:Binary
(239,57):0:1.0:1:False:False:Binary
(239,58):0:1.0:1:False:False:Binary
(239,59):0:1.0:1:False:False:Binary
(239,60):0:1.0:1:False:False:Binary
(239,61):0:1.0:1:False:False:Binary
(239,62):0:-0.0:1:False:False:Binary
(239,63):0:-0.0:1:False:False:Binary
(239,64):0:1.0:1:False:False:Binary
(239,65):0:-0.0:1:False:False:Binary
(239,66):0:1.0:1:False:False:Binary
(239,67):0:1.0:1:False:False:Binary
(239,68):0:1.0:1:False:False:Binary
(239,69):0:1.0:1:False:False:Binary
(239,70):0:1.0:1:False:False:Binary
(239,71):0:1.0:1:False:False:Binary
(239,72):0:1.0:1:False:False:Binary
(239,73):0:-0.0:1:False:False:Binary
(239,74):0:1.0:1:False:False:Binary
(239,75):0:1.0:1:False:False:Binary
(239,76):0:1.0:1:False:False:Binary
(239,77):0:1.0:1:False:False:Binary
(239,78):0:-0.0:1:False:False:Binary
(239,79):0:-0.0:1:False:False:Binary
(239,80):0:1.0:1:False:False:Binary
(239,81):0:-0.0:1:False:False:Binary
(239,82):0:-0.0:1:False:False:Binary
(239,83):0:1.0:1:False:False:Binary
(239,84):0:-0.0:1:False:False:Binary
